date,vehicle_category,maker,electric_vehicles_sold,maker_logo,vehicle_category_logo
2023-04-01,2-Wheelers,BATTRE ELECTRIC,644,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BATTRE_ELECTRIC.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-04-01,2-Wheelers,KINETIC GREEN,838,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/KINETIC_GREEN.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-04-01,2-Wheelers,REVOLT,520,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/REVOLT.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-04-01,2-Wheelers,OTHERS,4315,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/OTHERS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-05-01,2-Wheelers,HERO ELECTRIC,170,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/HERO_ELECTRIC.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-05-01,2-Wheelers,OKINAWA,245,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/OKINAWA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-05-01,2-Wheelers,AMPERE,147,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/AMPERE_EV.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-05-01,2-Wheelers,ATHER,160,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/ATHER.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-05-01,2-Wheelers,PURE EV,122,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/PURE_EV.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-05-01,2-Wheelers,TVS,9,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/TVS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-05-01,2-Wheelers,REVOLT,42,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/REVOLT.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-05-01,2-Wheelers,BAJAJ,20,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BAJAJ.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-05-01,2-Wheelers,BEING,54,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BEING.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-05-01,2-Wheelers,JITENDRA,13,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/JITENDRA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-05-01,2-Wheelers,OTHERS,260,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/OTHERS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-05-01,2-Wheelers,OLA ELECTRIC,9266,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/OLA_ELECTRIC.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-05-01,2-Wheelers,OKINAWA,10340,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/OKINAWA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-05-01,2-Wheelers,HERO ELECTRIC,2970,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/HERO_ELECTRIC.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-05-01,2-Wheelers,AMPERE,6176,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/AMPERE_EV.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-05-01,2-Wheelers,TVS,478,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/TVS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-05-01,2-Wheelers,ATHER,3337,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/ATHER.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-05-01,2-Wheelers,BAJAJ,1812,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BAJAJ.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-05-01,2-Wheelers,OKAYA EV,19,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/OKAYA_EV.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-05-01,2-Wheelers,REVOLT,1589,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/REVOLT.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-05-01,2-Wheelers,PURE EV,1464,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/PURE_EV.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-05-01,2-Wheelers,BEING,862,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BEING.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-05-01,2-Wheelers,JITENDRA,646,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/JITENDRA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-05-01,2-Wheelers,OTHERS,3455,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/OTHERS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-05-01,2-Wheelers,OLA ELECTRIC,29447,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/OLA_ELECTRIC.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-05-01,2-Wheelers,TVS,20188,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/TVS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-05-01,2-Wheelers,ATHER,15243,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/ATHER.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-05-01,2-Wheelers,BAJAJ,9976,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BAJAJ.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-05-01,2-Wheelers,AMPERE,10659,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/AMPERE_EV.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-05-01,2-Wheelers,OKINAWA,2873,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/OKINAWA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-05-01,2-Wheelers,HERO ELECTRIC,2085,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/HERO_ELECTRIC.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-05-01,2-Wheelers,OKAYA EV,3831,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/OKAYA_EV.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-05-01,2-Wheelers,BGAUSS,1792,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BGAUSS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-05-01,2-Wheelers,BATTRE ELECTRIC,1185,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BATTRE_ELECTRIC.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-05-01,2-Wheelers,KINETIC GREEN,886,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/KINETIC_GREEN.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-05-01,2-Wheelers,REVOLT,565,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/REVOLT.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-05-01,2-Wheelers,OTHERS,6627,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/OTHERS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-06-01,2-Wheelers,HERO ELECTRIC,1355,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/HERO_ELECTRIC.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-06-01,2-Wheelers,OKINAWA,984,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/OKINAWA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-06-01,2-Wheelers,AMPERE,299,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/AMPERE_EV.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-06-01,2-Wheelers,ATHER,320,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/ATHER.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-06-01,2-Wheelers,PURE EV,460,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/PURE_EV.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-06-01,2-Wheelers,TVS,208,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/TVS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-06-01,2-Wheelers,REVOLT,59,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/REVOLT.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-06-01,2-Wheelers,BAJAJ,176,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BAJAJ.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-06-01,2-Wheelers,BEING,198,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BEING.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-06-01,2-Wheelers,JITENDRA,43,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/JITENDRA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-06-01,2-Wheelers,OTHERS,567,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/OTHERS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,2-Wheelers,OLA ELECTRIC,5897,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/OLA_ELECTRIC.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,2-Wheelers,OKINAWA,7554,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/OKINAWA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,2-Wheelers,HERO ELECTRIC,6836,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/HERO_ELECTRIC.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,2-Wheelers,AMPERE,6919,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/AMPERE_EV.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,2-Wheelers,TVS,1983,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/TVS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,2-Wheelers,ATHER,3829,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/ATHER.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,2-Wheelers,BAJAJ,1824,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BAJAJ.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,2-Wheelers,OKAYA EV,760,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/OKAYA_EV.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,2-Wheelers,REVOLT,2423,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/REVOLT.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,2-Wheelers,PURE EV,1125,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/PURE_EV.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,2-Wheelers,BEING,1005,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BEING.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,2-Wheelers,JITENDRA,568,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/JITENDRA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,2-Wheelers,OTHERS,3658,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/OTHERS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-06-01,2-Wheelers,OLA ELECTRIC,17768,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/OLA_ELECTRIC.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-06-01,2-Wheelers,TVS,7772,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/TVS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-06-01,2-Wheelers,ATHER,4547,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/ATHER.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-06-01,2-Wheelers,BAJAJ,2975,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BAJAJ.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-06-01,2-Wheelers,AMPERE,3006,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/AMPERE_EV.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-06-01,2-Wheelers,OKINAWA,2588,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/OKINAWA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-06-01,2-Wheelers,HERO ELECTRIC,1123,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/HERO_ELECTRIC.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-06-01,2-Wheelers,OKAYA EV,419,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/OKAYA_EV.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-06-01,2-Wheelers,BGAUSS,189,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BGAUSS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-06-01,2-Wheelers,BATTRE ELECTRIC,82,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BATTRE_ELECTRIC.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-06-01,2-Wheelers,KINETIC GREEN,201,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/KINETIC_GREEN.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-06-01,2-Wheelers,REVOLT,705,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/REVOLT.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-06-01,2-Wheelers,OTHERS,4466,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/OTHERS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-07-01,2-Wheelers,HERO ELECTRIC,4557,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/HERO_ELECTRIC.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-07-01,2-Wheelers,OKINAWA,2633,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/OKINAWA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-07-01,2-Wheelers,AMPERE,663,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/AMPERE_EV.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-07-01,2-Wheelers,ATHER,1799,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/ATHER.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-07-01,2-Wheelers,PURE EV,1417,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/PURE_EV.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-07-01,2-Wheelers,TVS,648,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/TVS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-07-01,2-Wheelers,REVOLT,321,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/REVOLT.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-07-01,2-Wheelers,BAJAJ,730,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BAJAJ.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-07-01,2-Wheelers,BEING,494,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BEING.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-07-01,2-Wheelers,JITENDRA,212,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/JITENDRA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-07-01,2-Wheelers,OTHERS,1202,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/OTHERS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,2-Wheelers,OLA ELECTRIC,3864,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/OLA_ELECTRIC.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,2-Wheelers,OKINAWA,8394,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/OKINAWA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,2-Wheelers,HERO ELECTRIC,9334,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/HERO_ELECTRIC.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,2-Wheelers,AMPERE,6812,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/AMPERE_EV.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,2-Wheelers,TVS,4348,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/TVS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,2-Wheelers,ATHER,1289,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/ATHER.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,2-Wheelers,BAJAJ,2482,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BAJAJ.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,2-Wheelers,OKAYA EV,1076,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/OKAYA_EV.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,2-Wheelers,REVOLT,2318,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/REVOLT.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,2-Wheelers,PURE EV,1000,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/PURE_EV.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,2-Wheelers,BEING,1245,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BEING.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,2-Wheelers,JITENDRA,880,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/JITENDRA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,2-Wheelers,OTHERS,3562,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/OTHERS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-07-01,2-Wheelers,OLA ELECTRIC,19409,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/OLA_ELECTRIC.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-07-01,2-Wheelers,TVS,10272,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/TVS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-07-01,2-Wheelers,ATHER,6604,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/ATHER.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-07-01,2-Wheelers,BAJAJ,4081,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BAJAJ.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-07-01,2-Wheelers,AMPERE,3530,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/AMPERE_EV.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-07-01,2-Wheelers,OKINAWA,2238,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/OKINAWA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-07-01,2-Wheelers,HERO ELECTRIC,770,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/HERO_ELECTRIC.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-07-01,2-Wheelers,OKAYA EV,775,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/OKAYA_EV.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-07-01,2-Wheelers,BGAUSS,653,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BGAUSS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-07-01,2-Wheelers,BATTRE ELECTRIC,133,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BATTRE_ELECTRIC.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-07-01,2-Wheelers,KINETIC GREEN,229,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/KINETIC_GREEN.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-07-01,2-Wheelers,REVOLT,478,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/REVOLT.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-07-01,2-Wheelers,OTHERS,5020,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/OTHERS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-08-01,2-Wheelers,HERO ELECTRIC,5527,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/HERO_ELECTRIC.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-08-01,2-Wheelers,OKINAWA,2894,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/OKINAWA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-08-01,2-Wheelers,AMPERE,810,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/AMPERE_EV.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-08-01,2-Wheelers,ATHER,1613,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/ATHER.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-08-01,2-Wheelers,PURE EV,1094,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/PURE_EV.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-08-01,2-Wheelers,TVS,651,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/TVS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-08-01,2-Wheelers,REVOLT,853,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/REVOLT.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-08-01,2-Wheelers,BAJAJ,796,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BAJAJ.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-08-01,2-Wheelers,BEING,325,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BEING.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-08-01,2-Wheelers,JITENDRA,208,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/JITENDRA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
